"Category","City","Container","Customer_ID","Customer_Name","Customer_Segment","Department","Item","Order_Date","Order_ID","Order_Priority","Postal_Code","Region","Row_ID","Ship_Date","Ship_Mode","State","Discount","Gross_Profit_Ratio","Number_of_Records","Order_Quantity","Product_Base_Margin","Profit","Sales","Shipping_Cost","Unit_Price"
"Storage  and  Organization","Salem","Small Box","2809","David Gallagher","Small Business","Office Supplies","Deluxe Rollaway Locking File with Drawer","2011-10-30","86230","High","3079","East","19557","2011-11-01","Regular Air","New Hampshire","3.00%","-25.90%","1","2","57.00%","($211)","$815 ","$11 ","$416 "
"Binders and Binder Accessories","Union","Small Box","2810","Caroline Gibson","Small Business","Office Supplies","Cardinal Holdit Business Card Pockets","2011-10-30","86230","High","7083","East","19558","2011-10-31","Regular Air","New Jersey","1.00%","-86.70%","1","22","37.00%","($102)","$117 ","$5 ","$5 "
"Computer Peripherals","Clarksville","Small Pack","2812","Amy Boyd","Corporate","Technology","Memorex 4.7GB DVD+RW, 3/Pack","2012-06-08","88820","Not Specified","37042","South","18727","2012-06-10","Regular Air","Tennessee","7.00%","-5.90%","1","20","40.00%","($33)","$562 ","$2 ","$28 "
"Binders and Binder Accessories","Clarksville","Small Box","2812","Amy Boyd","Corporate","Office Supplies","Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue","2013-05-29","88823","Low","37042","South","21267","2013-06-05","Regular Air","Tennessee","2.00%","-71.80%","1","15","38.00%","($57)","$79 ","$5 ","$5 "
"Binders and Binder Accessories","Cleveland","Small Box","2813","Marjorie Burnette","Corporate","Office Supplies","Surelock Post Binders","2010-02-07","88819","Medium","37311","South","24604","2010-02-07","Regular Air","Tennessee","7.00%","-26.20%","1","12","35.00%","($96)","$365 ","$3 ","$31 "
"Chairs  and  Chairmats","Cleveland","Jumbo Drum","2813","Marjorie Burnette","Corporate","Furniture","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","2012-10-03","88821","Critical","37311","South","24606","2012-10-03","Delivery Truck","Tennessee","6.00%","2.00%","1","5","78.00%","$13 ","$672 ","$30 ","$131 "
"Appliances","Cleveland","Small Box","2813","Marjorie Burnette","Corporate","Office Supplies","Belkin 325VA UPS Surge Protector, 6","2013-05-03","88822","Medium","37311","South","23081","2013-05-05","Express Air","Tennessee","9.00%","2.10%","1","5","60.00%","$12 ","$588 ","$4 ","$121 "
"Paper","Mentor","Small Box","2815","Tammy Preston","Corporate","Office Supplies","Xerox 1984","2012-01-29","89747","High","44060","East","19163","2012-01-31","Regular Air","Ohio","7.00%","-347.70%","1","3","36.00%","($72)","$21 ","$9 ","$6 "
"Telephones and Communication","Mentor","Small Box","2815","Tammy Preston","Corporate","Technology","Timeport L7089","2012-01-29","89747","High","44060","East","19164","2012-01-31","Regular Air","Ohio","9.00%","-670.30%","1","1","58.00%","($692)","$103 ","$8 ","$126 "
"Storage  and  Organization","Middletown","Small Box","2816","Bernard Herman","Corporate","Office Supplies","Tenex Personal Self-Stacking Standard File Box, Black/Gray","2011-04-28","89745","Low","45042","East","20078","2011-05-02","Regular Air","Ohio","7.00%","-28.60%","1","6","58.00%","($28)","$98 ","$6 ","$17 "
"Binders and Binder Accessories","Middletown","Small Box","2816","Bernard Herman","Corporate","Office Supplies","Acco Suede Grain Vinyl Round Ring Binder","2011-10-24","89746","Critical","45042","East","22569","2011-10-26","Regular Air","Ohio","3.00%","-1.30%","1","7","39.00%","$0 ","$21 ","$1 ","$3 "
"Labels","Middletown","Small Box","2816","Bernard Herman","Corporate","Office Supplies","Avery File Folder Labels","2013-02-08","89749","Low","45042","East","21864","2013-02-13","Regular Air","Ohio","2.00%","-375.00%","1","5","36.00%","($58)","$16 ","$5 ","$3 "
"Envelopes","Middletown","Small Box","2816","Bernard Herman","Corporate","Office Supplies","Staples #10 Colored Envelopes","2013-10-24","89750","Critical","45042","East","22570","2013-10-26","Regular Air","Ohio","1.00%","18.70%","1","4","38.00%","$6 ","$34 ","$3 ","$8 "
"Rubber Bands","Newark","Wrap Bag","2817","Paul W French","Corporate","Office Supplies","Plymouth Boxed Rubber Bands by Plymouth","2010-06-01","89743","High","43055","East","24044","2010-06-02","Express Air","Ohio","5.00%","-19.50%","1","2","80.00%","($2)","$12 ","$1 ","$5 "
"Telephones and Communication","Newark","Small Pack","2817","Paul W French","Corporate","Technology","Accessory32","2010-06-01","89743","High","43055","East","24045","2010-06-02","Express Air","Ohio","4.00%","-12.40%","1","3","35.00%","($18)","$148 ","$1 ","$56 "
"Paper","Newark","Wrap Bag","2817","Paul W French","Corporate","Office Supplies","Rediform Wirebound Phone Memo Message Book, 11 x 5-3/4","2011-02-07","89744","High","43055","East","24408","2011-02-10","Express Air","Ohio","4.00%","-74.40%","1","9","36.00%","($51)","$69 ","$6 ","$8 "
"Tables","Newark","Jumbo Box","2817","Paul W French","Corporate","Furniture","Bevis 36 x 72 Conference Tables","2011-02-07","89744","High","43055","East","24409","2011-02-08","Delivery Truck","Ohio","1.00%","-29.60%","1","10","63.00%","($301)","$1,016 ","$52 ","$124 "
"Binders and Binder Accessories","Newark","Small Box","2817","Paul W French","Corporate","Office Supplies","Avery Hole Reinforcements","2013-01-27","89748","Not Specified","43055","East","23111","2013-01-28","Express Air","Ohio","8.00%","-273.00%","1","9","36.00%","($155)","$57 ","$7 ","$6 "
"Paper","Monroe","Small Box","2819","Marguerite Howell","Home Office","Office Supplies","IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case","2013-01-05","87903","High","71203","South","26291","2013-01-07","Regular Air","Louisiana","0.00%","396.10%","1","6","40.00%","$750 ","$189 ","$6 ","$31 "
"Computer Peripherals","Oakville","Small Pack","2820","Laurence Simon","Home Office","Technology","Sony MFD2HD Formatted Diskettes, 10/Pack","2010-05-10","87899","Low","63129","Central","24373","2010-05-12","Regular Air","Missouri","8.00%","-72.70%","1","18","71.00%","($83)","$114 ","$3 ","$6 "
"Pens  and  Art Supplies","Oakville","Small Pack","2820","Laurence Simon","Home Office","Office Supplies","Boston 16801 Nautilus Battery Pencil Sharpener","2010-07-14","87900","Not Specified","63129","Central","24746","2010-07-15","Regular Air","Missouri","10.00%","11.20%","1","14","59.00%","$32 ","$282 ","$6 ","$22 "
"Paper","Oakville","Small Box","2820","Laurence Simon","Home Office","Office Supplies","Hammermill Color Copier Paper (28Lb. and 96 Bright)","2012-01-25","87901","High","63129","Central","22647","2012-01-27","Regular Air","Missouri","2.00%","-206.20%","1","7","40.00%","($160)","$77 ","$12 ","$10 "
"Computer Peripherals","Oakville","Small Box","2820","Laurence Simon","Home Office","Technology","Microsoft Internet Keyboard","2012-09-08","87902","High","63129","Central","18422","2012-09-09","Regular Air","Missouri","8.00%","-80.80%","1","8","78.00%","($136)","$168 ","$7 ","$21 "
"Storage  and  Organization","Oakville","Jumbo Drum","2820","Laurence Simon","Home Office","Office Supplies","Tennsco Double-Tier Lockers","2012-09-08","87902","High","63129","Central","18423","2012-09-09","Delivery Truck","Missouri","0.00%","13.20%","1","10","72.00%","$300 ","$2,264 ","$29 ","$225 "
"Tables","Oakville","Jumbo Box","2820","Laurence Simon","Home Office","Furniture","Chromcraft Rectangular Conference Tables","2013-07-14","87904","Not Specified","63129","Central","24747","2013-07-14","Delivery Truck","Missouri","4.00%","33.90%","1","4","61.00%","$265 ","$780 ","$59 ","$237 "
"Appliances","Boise","Small Box","2822","Rosemary Howell","Corporate","Office Supplies","Staples 6 Outlet Surge","2011-10-03","87241","Not Specified","83701","West","21403","2011-10-04","Express Air","Idaho","9.00%","-20.60%","1","22","58.00%","($52)","$251 ","$5 ","$12 "
"Rubber Bands","Boise","Wrap Bag","2822","Rosemary Howell","Corporate","Office Supplies","Plymouth Boxed Rubber Bands by Plymouth","2012-03-13","87242","High","83701","West","18255","2012-03-15","Regular Air","Idaho","5.00%","-55.80%","1","3","80.00%","($8)","$14 ","$1 ","$5 "
"Pens  and  Art Supplies","North Las Vegas","Small Pack","2823","Max Hurley","Corporate","Office Supplies","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","2010-04-30","87240","Low","89031","West","23803","2010-05-02","Regular Air","Nevada","2.00%","69.00%","1","11","55.00%","$166 ","$240 ","$3 ","$22 "
"Computer Peripherals","Boise","Small Box","2825","Carole Rosen","Consumer","Technology","Belkin MediaBoard 104- Keyboard","2010-11-20","89497","Low","83701","West","22660","2010-11-27","Regular Air","Idaho","2.00%","22.10%","1","3","75.00%","$19 ","$87 ","$4 ","$27 "
"Paper","Boise","Wrap Bag","2825","Carole Rosen","Consumer","Office Supplies","Riverleaf Stik-Withit Designer Note Cubes","2010-11-20","89497","Low","83701","West","22661","2010-11-24","Regular Air","Idaho","8.00%","0.80%","1","4","39.00%","$0 ","$40 ","$2 ","$10 "
"Binders and Binder Accessories","Boise","Small Box","2825","Carole Rosen","Consumer","Office Supplies","GBC Laser Imprintable Binding System Covers, Desert Sand","2011-09-12","89498","Not Specified","83701","West","21047","2011-09-12","Express Air","Idaho","9.00%","-49.90%","1","1","38.00%","($14)","$29 ","$7 ","$14 "
"Office Machines","Boise","Large Box","2825","Carole Rosen","Consumer","Technology","Polycom ViewStation ISDN Videoconferencing Unit","2011-09-12","89498","Not Specified","83701","West","21048","2011-09-14","Regular Air","Idaho","6.00%","-108.00%","1","2","39.00%","($10,264)","$9,507 ","$24 ","$6,783 "
"Pens  and  Art Supplies","Boise","Wrap Bag","2825","Carole Rosen","Consumer","Office Supplies","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","2011-09-12","89498","Not Specified","83701","West","21049","2011-09-13","Regular Air","Idaho","0.00%","32.30%","1","21","45.00%","$57 ","$176 ","$3 ","$8 "
"Paper","Boise","Small Box","2825","Carole Rosen","Consumer","Office Supplies","Southworth 25% Cotton Premium Laser Paper and Envelopes","2011-12-05","89499","Medium","83701","West","19050","2011-12-07","Regular Air","Idaho","6.00%","-46.70%","1","1","37.00%","($14)","$29 ","$9 ","$20 "
"Paper","Boise","Small Box","2825","Carole Rosen","Consumer","Office Supplies","Xerox 1963","2012-12-15","89500","High","83701","West","20879","2012-12-16","Express Air","Idaho","0.00%","-75.90%","1","20","40.00%","($90)","$119 ","$8 ","$5 "
"Pens  and  Art Supplies","Boise","Small Pack","2825","Carole Rosen","Consumer","Office Supplies","Boston 16765 Mini Stand Up Battery Pencil Sharpener","2013-01-07","89501","High","83701","West","24378","2013-01-08","Regular Air","Idaho","0.00%","-204.00%","1","2","59.00%","($53)","$26 ","$9 ","$12 "
"Binders and Binder Accessories","Boise","Small Box","2825","Carole Rosen","Consumer","Office Supplies","Flexible Leather- Look Classic Collection Ring Binder","2013-04-17","89502","Not Specified","83701","West","24843","2013-04-19","Regular Air","Idaho","3.00%","69.00%","1","11","35.00%","$149 ","$216 ","$1 ","$19 "
"Computer Peripherals","El Cajon","Small Pack","2827","Edith McDaniel","Corporate","Technology","TDK 4.7GB DVD+RW","2011-05-24","87722","Low","92020","West","18364","2011-05-26","Regular Air","California","8.00%","-107.80%","1","2","49.00%","($30)","$28 ","$2 ","$14 "
"Computer Peripherals","El Cajon","Small Pack","2827","Edith McDaniel","Corporate","Technology","Memorex 4.7GB DVD-RAM, 3/Pack","2013-09-01","87724","Not Specified","92020","West","21607","2013-09-03","Regular Air","California","0.00%","69.00%","1","15","42.00%","$342 ","$496 ","$2 ","$32 "
"Storage  and  Organization","El Centro","Small Box","2828","Monica Howard","Corporate","Office Supplies","X-Rack File for Hanging Folders","2010-02-19","87720","High","92243","West","24607","2010-02-21","Regular Air","California","5.00%","-39.00%","1","8","59.00%","($35)","$90 ","$5 ","$11 "
"Computer Peripherals","El Centro","Small Pack","2828","Monica Howard","Corporate","Technology","80 Minute CD-R Spindle, 100/Pack - Staples","2010-12-01","87721","Medium","92243","West","23431","2010-12-02","Regular Air","California","7.00%","69.00%","1","12","54.00%","$322 ","$467 ","$2 ","$39 "
"Pens  and  Art Supplies","El Centro","Small Pack","2828","Monica Howard","Corporate","Office Supplies","Boston 16765 Mini Stand Up Battery Pencil Sharpener","2012-03-07","87723","Low","92243","West","24877","2012-03-12","Regular Air","California","5.00%","-159.90%","1","10","59.00%","($183)","$114 ","$9 ","$12 "
"Pens  and  Art Supplies","North Miami","Wrap Bag","2830","Christine Carver","Home Office","Office Supplies","Dixon Ticonderoga Core-Lock Colored Pencils","2011-02-20","89797","Not Specified","33161","South","25956","2011-02-20","Regular Air","Florida","10.00%","-51413.70%","1","1","52.00%","($5,625)","$11 ","$2 ","$9 "
"Storage  and  Organization","North Las Vegas","Small Box","2831","Mike Strauss","Home Office","Office Supplies","Filing/Storage Totes and Swivel Casters","2012-05-27","89798","Not Specified","89031","West","21486","2012-05-29","Regular Air","Nevada","0.00%","-134.20%","1","8","60.00%","($114)","$85 ","$9 ","$10 "
"Paper","North Las Vegas","Wrap Bag","2831","Mike Strauss","Home Office","Office Supplies","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2 x 7","2013-05-06","89799","Medium","89031","West","19188","2013-05-07","Regular Air","Nevada","1.00%","69.00%","1","15","40.00%","$100 ","$145 ","$2 ","$9 "
"Pens  and  Art Supplies","North Las Vegas","Wrap Bag","2831","Mike Strauss","Home Office","Office Supplies","Sanford Colorific Colored Pencils, 12/Box","2013-09-24","89800","Low","89031","West","25342","2013-09-28","Regular Air","Nevada","10.00%","0.90%","1","22","55.00%","$1 ","$60 ","$1 ","$3 "
"Bookcases","Inver Grove Heights","Jumbo Box","2833","Tim Connolly","Small Business","Furniture","Sauder Forest Hills Library, Woodland Oak Finish","2010-09-25","91030","Not Specified","55076","Central","20594","2010-09-27","Delivery Truck","Minnesota","3.00%","-36.40%","1","4","77.00%","($222)","$609 ","$36 ","$141 "
"Telephones and Communication","Inver Grove Heights","Small Box","2833","Tim Connolly","Small Business","Technology","Talkabout T8367","2010-09-25","91030","Not Specified","55076","Central","20595","2010-09-26","Regular Air","Minnesota","8.00%","25.50%","1","15","56.00%","$206 ","$809 ","$9 ","$66 "
"Office Machines","Lakeville","Jumbo Box","2834","Maria Russell","Small Business","Technology","Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer","2011-06-19","91031","Low","55044","Central","22650","2011-06-26","Delivery Truck","Minnesota","0.00%","69.00%","1","8","36.00%","$2,226 ","$3,226 ","$48 ","$401 "
"Storage  and  Organization","Lakeville","Small Box","2834","Maria Russell","Small Business","Office Supplies","Iris 3-Drawer Stacking Bin, Black","2013-01-31","91033","Low","55044","Central","20805","2013-02-05","Regular Air","Minnesota","1.00%","-183.70%","1","7","83.00%","($275)","$150 ","$12 ","$21 "
"Appliances","Lakeville","Small Box","2834","Maria Russell","Small Business","Office Supplies","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags","2013-12-27","91035","High","55044","Central","21740","2013-12-27","Regular Air","Minnesota","2.00%","-46.00%","1","19","59.00%","($41)","$89 ","$5 ","$4 "
"Appliances","Lakeville","Large Box","2834","Maria Russell","Small Business","Office Supplies","Hoover Commercial Lightweight Upright Vacuum","2013-12-27","91035","High","55044","Central","21741","2013-12-29","Regular Air","Minnesota","8.00%","-337.50%","1","6","59.00%","($160)","$47 ","$49 ","$3 "
"Binders and Binder Accessories","Lakeville","Small Box","2834","Maria Russell","Small Business","Office Supplies","Avery Legal 4-Ring Binder","2013-12-27","91035","High","55044","Central","21742","2013-12-28","Regular Air","Minnesota","5.00%","69.00%","1","21","35.00%","$295 ","$427 ","$1 ","$21 "
"Telephones and Communication","Mankato","Small Pack","2835","Jeremy Reilly","Small Business","Technology","Accessory6","2011-11-27","91032","Low","56001","Central","24376","2011-12-02","Regular Air","Minnesota","4.00%","2.60%","1","20","80.00%","$25 ","$963 ","$5 ","$56 "
"Binders and Binder Accessories","Mankato","Small Box","2835","Jeremy Reilly","Small Business","Office Supplies","Wilson Jones Impact Binders","2013-07-10","91034","Medium","56001","Central","25509","2013-07-11","Express Air","Minnesota","3.00%","-78.50%","1","3","36.00%","($16)","$21 ","$6 ","$5 "
"Office Machines","Tulsa","Medium Box","2837","Leslie Hawley","Home Office","Technology","Canon MP25DIII Desktop Whisper-Quiet Printing Calculator","2010-03-08","89801","High","74133","Central","19191","2010-03-10","Regular Air","Oklahoma","7.00%","69.00%","1","13","37.00%","$440 ","$637 ","$10 ","$52 "
"Office Machines","Tulsa","Jumbo Drum","2837","Leslie Hawley","Home Office","Technology","Lexmark Z25 Color Inkjet Printer","2010-03-08","89801","High","74133","Central","19192","2010-03-11","Delivery Truck","Oklahoma","10.00%","-64.40%","1","3","37.00%","($149)","$232 ","$34 ","$81 "
"Paper","Tulsa","Small Box","2837","Leslie Hawley","Home Office","Office Supplies","Xerox 1952","2012-06-29","89802","Low","74133","Central","21906","2012-07-01","Regular Air","Oklahoma","4.00%","-106.10%","1","11","38.00%","($59)","$55 ","$5 ","$5 "
