"Category","City","Container","Customer_ID","Customer_Name","Customer_Segment","Department","Item","Order_Date","Order_ID","Order_Priority","Postal_Code","Region","Row_ID","Ship_Date","Ship_Mode","State","Discount","Gross_Profit_Ratio","Number_of_Records","Order_Quantity","Product_Base_Margin","Profit","Sales","Shipping_Cost","Unit_Price"
"Telephones and Communication","Wauwatosa","Small Box","3359","Jeffrey Cheng","Home Office","Technology","LX 788","11/10/12","91440","Low","53213","Central","23228","11/14/12","Express Air","Wisconsin","7.00","29.20","1","18","58.00","683","2341","9","156"
"Bookcases","Wauwatosa","Jumbo Box","3359","Jeffrey Cheng","Home Office","Furniture","OSullivan Manor Hill 2-Door Library in Brianna Oak","11/26/12","91441","High","53213","Central","22287","11/28/12","Delivery Truck","Wisconsin","4.00","1.10","1","8","74.00","17","1508","24","181"
"Rubber Bands","Wauwatosa","Wrap Bag","3359","Jeffrey Cheng","Home Office","Office Supplies","Acco Hot Clips Clips to Go","9/13/13","91442","Low","53213","Central","22492","9/15/13","Regular Air","Wisconsin","5.00","31.30","1","26","40.00","27","86","1","3"
"Tables","Wauwatosa","Jumbo Box","3359","Jeffrey Cheng","Home Office","Furniture","Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables","9/13/13","91442","Low","53213","Central","22493","9/20/13","Delivery Truck","Wisconsin","2.00","-12.40","1","14","80.00","1009","8168","147","551"
"Paper","West Allis","Wrap Bag","3360","Daniel Huff","Home Office","Office Supplies","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2 x 7","3/20/10","91435","Not Specified","53214","Central","23359","3/22/10","Regular Air","Wisconsin","2.00","67.30","1","3","40.00","18","27","2","9"
"Storage  and  Organization","West Allis","Small Box","3360","Daniel Huff","Home Office","Office Supplies","Portfile Personal File Boxes","11/10/12","91440","Low","53214","Central","23229","11/17/12","Regular Air","Wisconsin","9.00","5.30","1","34","59.00","30","578","9","18"
"Storage  and  Organization","West Allis","Large Box","3360","Daniel Huff","Home Office","Office Supplies","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand","11/10/12","91440","Low","53214","Central","23230","11/15/12","Regular Air","Wisconsin","1.00","3.40","1","32","84.00","149","4359","35","135"
"Office Furnishings","West Bend","Small Pack","3361","Oscar Kenney","Home Office","Furniture","Nu-Dell Executive Frame","3/20/10","91435","Not Specified","53095","Central","23360","3/22/10","Regular Air","Wisconsin","6.00","66.90","1","8","48.00","66","98","5","13"
"Office Furnishings","West Bend","Small Box","3361","Oscar Kenney","Home Office","Furniture","Staples Plastic Wall Frames","7/26/10","91436","Medium","53095","Central","24802","7/26/10","Regular Air","Wisconsin","4.00","-6.70","1","15","41.00","8","116","5","8"
"Binders and Binder Accessories","West Bend","Small Box","3361","Oscar Kenney","Home Office","Office Supplies","Cardinal Holdit Business Card Pockets","12/9/10","91438","Medium","53095","Central","23887","12/11/10","Regular Air","Wisconsin","3.00","-50.50","1","19","37.00","48","95","5","5"
"Copiers and Fax","West Bend","Large Box","3361","Oscar Kenney","Home Office","Technology","Hewlett Packard LaserJet 3310 Copier","6/17/11","91439","Low","53095","Central","24369","6/26/11","Regular Air","Wisconsin","7.00","69.00","1","9","37.00","3638","5273","24","600"
"Rubber Bands","West Bend","Wrap Bag","3361","Oscar Kenney","Home Office","Office Supplies","Staples Metal Binder Clips","6/17/11","91439","Low","53095","Central","24370","6/24/11","Regular Air","Wisconsin","8.00","30.50","1","4","39.00","3","10","1","3"
"Binders and Binder Accessories","Aspen Hill","Small Box","3363","Willie Snyder","Consumer","Office Supplies","Durable Pressboard Binders","4/23/11","87646","Not Specified","20906","East","19856","4/24/11","Express Air","Maryland","7.00","69.00","1","6","38.00","18","26","1","4"
"Envelopes","Aspen Hill","Small Box","3363","Willie Snyder","Consumer","Office Supplies","Staples Brown Kraft Recycled Clasp Envelopes","6/22/11","87647","Not Specified","20906","East","22762","6/23/11","Regular Air","Maryland","3.00","-79.10","1","8","35.00","36","46","5","6"
"Binders and Binder Accessories","Aspen Hill","Small Box","3363","Willie Snyder","Consumer","Office Supplies","Avery Round Ring Poly Binders","10/28/11","87648","Not Specified","20906","East","18348","10/30/11","Express Air","Maryland","1.00","-234.40","1","9","36.00","79","34","5","3"
"Binders and Binder Accessories","Aspen Hill","Small Box","3363","Willie Snyder","Consumer","Office Supplies","Ibico Presentation Index for Binding Systems","3/8/12","87649","Critical","20906","East","25972","3/9/12","Regular Air","Maryland","1.00","-257.20","1","5","38.00","56","22","5","4"
"Storage  and  Organization","Aspen Hill","Jumbo Drum","3363","Willie Snyder","Consumer","Office Supplies","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","12/2/12","87650","Critical","20906","East","24385","12/3/12","Delivery Truck","Maryland","8.00","-7.90","1","10","65.00","278","3499","99","371"
"Paper","Baltimore","Small Box","3364","Beth Brennan","Consumer","Office Supplies","Xerox 1927","3/8/12","87649","Critical","21215","East","25973","3/9/12","Regular Air","Maryland","9.00","-328.10","1","1","40.00","19","6","7","4"
"Office Machines","Troy","Jumbo Drum","3366","Dana Boyle","Home Office","Technology","Lexmark Z25 Color Inkjet Printer","5/24/10","90501","Low","45373","East","19749","5/29/10","Delivery Truck","Ohio","10.00","7.90","1","11","37.00","66","838","34","81"
"Paper","Troy","Small Box","3366","Dana Boyle","Home Office","Office Supplies","Xerox 231","5/24/10","90501","Low","45373","East","19750","5/28/10","Regular Air","Ohio","2.00","-41.90","1","8","37.00","24","56","5","6"
"Chairs  and  Chairmats","Troy","Jumbo Drum","3366","Dana Boyle","Corporate","Furniture","Global High-Back Leather Tilter, Burgundy","7/28/12","90505","Medium","45373","East","20918","7/30/12","Delivery Truck","Ohio","7.00","-236.60","1","1","74.00","331","140","70","123"
"Computer Peripherals","Troy","Small Box","3366","Dana Boyle","Home Office","Technology","US Robotics 56K V.92 External Faxmodem","5/6/13","90510","Low","45373","East","21032","5/10/13","Regular Air","Ohio","4.00","66.80","1","15","52.00","1033","1547","20","100"
"Telephones and Communication","Troy","Medium Box","3366","Dana Boyle","Home Office","Technology","1726 Digital Answering Machine","5/6/13","90510","Low","45373","East","21033","5/6/13","Regular Air","Ohio","1.00","-489.90","1","1","58.00","100","20","5","21"
"Bookcases","Troy","Jumbo Box","3366","Dana Boyle","Home Office","Furniture","Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","7/10/13","90511","Low","45373","East","20448","7/12/13","Delivery Truck","Ohio","0.00","-102.90","1","4","78.00","443","431","57","101"
"Envelopes","Troy","Small Box","3366","Dana Boyle","Home Office","Office Supplies","Colored Envelopes","7/10/13","90511","Low","45373","East","20449","7/14/13","Regular Air","Ohio","2.00","-35.10","1","6","39.00","8","23","3","4"
"Computer Peripherals","Upper Arlington","Small Box","3367","Renee McKenzie","Home Office","Technology","Microsoft Multimedia Keyboard","11/2/10","90502","Critical","43221","East","23428","11/3/10","Regular Air","Ohio","8.00","1.40","1","26","74.00","11","759","4","31"
"Labels","Upper Arlington","Small Box","3367","Renee McKenzie","Home Office","Office Supplies","Avery 506","11/2/10","90502","Critical","43221","East","23429","11/4/10","Express Air","Ohio","10.00","69.00","1","18","39.00","58","84","1","4"
"Tables","Upper Arlington","Jumbo Box","3367","Renee McKenzie","Corporate","Furniture","Iceberg OfficeWorks 42 Round Tables","10/4/11","90503","Critical","43221","East","22717","10/4/11","Delivery Truck","Ohio","6.00","9.60","1","7","70.00","102","1061","16","151"
"Office Furnishings","Upper Arlington","Small Box","3367","Renee McKenzie","Corporate","Furniture","Eldon Expressions Mahogany Wood Desk Collection","12/2/12","90508","High","43221","East","22704","12/3/12","Regular Air","Ohio","3.00","-36.30","1","21","60.00","48","134","5","6"
"Paper","Upper Arlington","Small Box","3367","Renee McKenzie","Corporate","Office Supplies","Xerox 1893","12/2/12","90508","High","43221","East","22705","12/2/12","Regular Air","Ohio","6.00","8.10","1","6","36.00","20","245","17","41"
"Envelopes","Upper Arlington","Small Box","3367","Renee McKenzie","Home Office","Office Supplies","#10 White Business Envelopes,4 1/8 x 9 1/2","5/6/13","90510","Low","43221","East","21034","5/13/13","Regular Air","Ohio","10.00","69.00","1","13","38.00","133","193","1","16"
"Rubber Bands","Upper Arlington","Wrap Bag","3367","Renee McKenzie","Home Office","Office Supplies","OIC Thumb-Tacks","5/6/13","90510","Low","43221","East","21035","5/11/13","Regular Air","Ohio","7.00","-28.90","1","10","38.00","3","11","1","1"
"Binders and Binder Accessories","Warren","Small Box","3368","Marian Alexander","Home Office","Office Supplies","GBC DocuBind P100 Manual Binding Machine","1/11/12","90504","Critical","44483","East","24528","1/12/12","Regular Air","Ohio","8.00","69.00","1","13","40.00","1470","2130","20","166"
"Computer Peripherals","Warren","Small Pack","3368","Marian Alexander","Home Office","Technology","80 Minute CD-R Spindle, 100/Pack - Staples","1/11/12","90504","Critical","44483","East","24529","1/13/12","Express Air","Ohio","8.00","69.00","1","11","54.00","300","434","2","39"
"Paper","Warren","Small Box","3368","Marian Alexander","Home Office","Office Supplies","Xerox 207","1/11/12","90504","Critical","44483","East","24530","1/13/12","Regular Air","Ohio","4.00","-92.90","1","1","37.00","11","12","5","6"
"Computer Peripherals","Warren","Small Box","3368","Marian Alexander","Corporate","Technology","Logitech Cordless Access Keyboard","9/28/12","90506","High","44483","East","25403","9/28/12","Express Air","Ohio","4.00","20.40","1","10","51.00","61","298","6","30"
"Pens  and  Art Supplies","Warren","Small Pack","3368","Marian Alexander","Home Office","Office Supplies","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","11/20/13","90512","Low","44483","East","25007","11/22/13","Regular Air","Ohio","7.00","38.70","1","39","56.00","527","1363","9","35"
"Storage  and  Organization","Warren","Large Box","3368","Marian Alexander","Home Office","Office Supplies","Fellowes Officeware Wire Shelving","11/20/13","90512","Low","44483","East","25008","11/20/13","Regular Air","Ohio","10.00","20.00","1","22","83.00","369","1846","35","90"
"Binders and Binder Accessories","Westerville","Small Box","3369","Stacy Byrne","Home Office","Office Supplies","Wilson Jones Hanging View Binder, White, 1","2/12/10","90500","Medium","43081","East","26104","2/13/10","Regular Air","Ohio","6.00","-140.60","1","4","39.00","42","30","6","7"
"Rubber Bands","Westerville","Wrap Bag","3369","Stacy Byrne","Home Office","Office Supplies","Alliance Rubber Bands","10/31/12","90507","Medium","43081","East","25984","11/1/12","Express Air","Ohio","5.00","-40.60","1","3","81.00","3","7","1","2"
"Pens  and  Art Supplies","Westerville","Wrap Bag","3369","Stacy Byrne","Home Office","Office Supplies","Newell 339","2/12/13","90509","Medium","43081","East","26105","2/13/13","Regular Air","Ohio","2.00","24.00","1","8","59.00","6","24","1","3"
"Telephones and Communication","Baltimore","Small Box","3371","Gregory Beasley","Home Office","Technology","R380","4/17/11","91473","Medium","21215","East","23440","4/18/11","Regular Air","Maryland","7.00","8.90","1","3","58.00","45","502","4","196"
"Paper","Baltimore","Small Box","3371","Gregory Beasley","Home Office","Office Supplies","Xerox 1940","5/12/11","91474","Medium","21215","East","24284","5/14/11","Regular Air","Maryland","10.00","69.00","1","9","36.00","328","476","11","55"
"Chairs  and  Chairmats","Baltimore","Jumbo Drum","3371","Gregory Beasley","Home Office","Furniture","Hon Comfortask Task/Swivel Chairs","6/16/11","91475","Not Specified","21215","East","24079","6/16/11","Delivery Truck","Maryland","6.00","-10.70","1","12","69.00","142","1322","30","114"
"Bookcases","Baltimore","Jumbo Box","3371","Gregory Beasley","Home Office","Furniture","Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","2/1/13","91477","Critical","21215","East","22845","2/2/13","Delivery Truck","Maryland","8.00","-190.30","1","8","78.00","1456","765","57","101"
"Paper","Baltimore","Small Box","3371","Gregory Beasley","Home Office","Office Supplies","Xerox 1894","12/14/13","91479","Medium","21215","East","22512","12/16/13","Regular Air","Maryland","2.00","-35.20","1","1","37.00","3","10","6","6"
"Rubber Bands","Bethesda","Wrap Bag","3372","Eva Berger McBride","Home Office","Office Supplies","OIC Colored Binder Clips, Assorted Sizes","3/24/11","91472","Critical","20814","East","24293","3/25/11","Regular Air","Maryland","5.00","28.90","1","4","36.00","4","15","2","4"
"Computer Peripherals","Bethesda","Small Box","3372","Eva Berger McBride","Home Office","Technology","Logitech Access Keyboard","7/25/11","91476","Low","20814","East","24687","7/27/11","Regular Air","Maryland","4.00","69.00","1","9","37.00","102","148","4","16"
"Chairs  and  Chairmats","Bethesda","Jumbo Drum","3372","Eva Berger McBride","Home Office","Furniture","Novimex Turbo Task Chair","2/5/13","91478","Medium","20814","East","25089","2/6/13","Delivery Truck","Maryland","10.00","-106.20","1","6","73.00","436","411","30","71"
"Tables","Odenton","Jumbo Box","3374","Jamie Ward","Corporate","Furniture","Bevis Round Conference Table Top, X-Base","6/2/10","87473","Medium","21113","East","18311","6/4/10","Delivery Truck","Maryland","1.00","4.50","1","8","76.00","66","1488","29","179"
"Computer Peripherals","Odenton","Small Box","3374","Jamie Ward","Home Office","Technology","Keytronic 105-Key Spanish Keyboard","6/29/10","87474","High","21113","East","18320","6/30/10","Regular Air","Maryland","5.00","-0.30","1","8","67.00","2","600","12","74"
"Paper","Odenton","Small Box","3374","Jamie Ward","Home Office","Office Supplies","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","6/29/10","87474","High","21113","East","18321","7/1/10","Regular Air","Maryland","0.00","-108.20","1","5","36.00","37","34","7","6"
"Pens  and  Art Supplies","Odenton","Small Pack","3374","Jamie Ward","Home Office","Office Supplies","Barrel Sharpener","6/29/10","87474","High","21113","East","18322","7/1/10","Regular Air","Maryland","9.00","-180.90","1","9","59.00","57","31","4","4"
"Paper","Odenton","Small Box","3374","Jamie Ward","Home Office","Office Supplies","Strathmore Photo Mount Cards","7/5/11","87476","Not Specified","21113","East","19493","7/6/11","Regular Air","Maryland","10.00","-122.40","1","1","39.00","12","10","6","7"
"Office Machines","Odenton","Medium Box","3374","Jamie Ward","Consumer","Technology","Canon BP1200DH 12-Digit Bubble Jet Printing Calculator","3/16/13","87480","Critical","21113","East","18641","3/17/13","Regular Air","Maryland","2.00","19.50","1","2","36.00","49","254","7","121"
"Appliances","Olney","Small Box","3375","Jonathan Hong","Home Office","Office Supplies","Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit","5/7/11","87475","Medium","20832","East","21139","5/7/11","Regular Air","Maryland","2.00","42.40","1","10","56.00","246","580","13","57"
